,User-ID,ISBN,Book-Rating
654656,158433,0679419462,5
655743,159033,0312979479,8
655937,159033,0399144463,9
655986,159033,0440220424,9
655996,159033,0440241162,8
656129,159033,0515127396,6
656134,159033,0515132268,8
656137,159033,0515134384,7
656187,159033,0553274503,7
656200,159033,0553296981,8
656303,159033,0679736042,7
656318,159033,0684814994,8
656354,159033,0767900383,8
656356,159033,0767905385,8
656432,159033,0894808249,8
656449,159033,1551665301,9
656495,159033,1931561648,9
657852,159506,0142000663,10
657859,159506,0312976275,7
657862,159506,0345339681,9
657863,159506,0345339703,10
657864,159506,0345339711,10
657865,159506,0345339738,10
657879,159506,0425133540,9
657880,159506,0425179885,7
657882,159506,0439139600,9
657892,159506,0440225701,8
657894,159506,0441569595,9
657920,159506,0553274503,7
657922,159506,0553278223,8
657923,159506,0553278746,8
657924,159506,0553283685,10
657938,159506,0684801523,8
657943,159506,0804109729,9
658503,159822,0312983271,6
658504,159822,0316666009,8
658505,159822,0316666343,8
658513,159822,0385336810,6
658517,159822,042518286X,8
658527,159822,0515121843,7
658529,159822,0515124214,7
658531,159822,0671036505,7
658750,159858,0061000175,6
658778,159858,0345316509,8
658782,159858,0345353145,8
658801,159858,0380789035,9
658839,159858,0441003257,9
658882,159858,0515118656,7
658951,159858,0812570944,8
659079,159868,0515134384,8
659080,159868,0553560247,9
659081,159868,055356773X,9
659082,159868,0553572040,9
659083,159868,055357258X,9
659084,159868,0553574639,9
660165,160401,0140186409,10
660226,160401,0425121259,5
660236,160401,0441790348,10
660251,160401,0452281903,8
660289,160401,0786867647,5
660297,160401,0842329218,7
660299,160401,0842329250,8
660301,160401,0842329277,7
660302,160401,0842332251,5
661966,160558,0020199600,7
661969,160558,0060930535,5
661970,160558,0060938455,10
662002,160558,0345380371,8
662007,160558,0375700757,4
662039,160558,0451190491,7
662040,160558,0451190521,7
662041,160558,0451190548,7
662042,160558,0451190556,7
662043,160558,0451190564,7
662044,160558,0451190572,7
662052,160558,0452281881,9
662054,160558,055321313X,10
662055,160558,0553213148,10
662057,160558,0553213164,10
662068,160558,0553289411,6
662117,160571,0060934417,9
662125,160571,0312291639,8
662126,160571,0312421273,5
662128,160571,0316735027,10
662133,160571,0345438329,8
662140,160571,0375725784,10
662141,160571,0375727132,7
662146,160571,0446672211,9
662151,160571,0679442405,9
662160,160571,0812967240,5
662161,160571,0877017883,5
662162,160571,1400030382,7
662163,160571,1400031346,10
662164,160571,1400031354,8
662166,160571,1400034779,10
662675,160819,0060502258,10
662734,160819,0142000205,10
662736,160819,0142001430,10
662771,160819,0312291639,10
662813,160819,0345439104,10
662817,160819,0345445848,7
662839,160819,0375706771,10
662842,160819,0375725784,10
662911,160819,0440180295,10
662921,160819,0440241413,8
662953,160819,0451203895,3
662968,160819,0452282829,10
663050,160819,0679746048,10
663163,160819,1400031362,10
663185,160819,1579546463,10
663596,161039,0345444884,9
663599,161039,0385199570,10
663602,161039,0385512104,9
663620,161039,0670839531,9
663630,161039,0684853507,8
663631,161039,0684853515,8
663632,161039,0684867621,5
663649,161039,1853260002,7
663677,161041,0142000663,10
663679,161041,0156001314,10
663691,161041,0312305060,5
663704,161041,0399501487,7
663716,161041,0553210092,9
663719,161041,0553213695,10
663727,161041,0679720200,5
663728,161041,0679723161,10
663733,161041,0679760806,8
663735,161041,0684801221,10
663762,161041,2070360024,10
664056,161234,0684867621,6
664059,161234,0842329218,4
664060,161234,0842329242,4
664061,161234,0842329250,4
664062,161234,0842329269,4
664063,161234,0842329277,4
664064,161234,0842329293,4
664214,161299,0312966970,8
664232,161299,0425182886,7
664236,161299,0441008534,8
664256,161299,0515134279,7
664258,161299,0515135739,8
664263,161299,0553584375,8
664280,161299,1931561648,10
666473,162052,0316168688,8
666507,162052,0375725784,9
666510,162052,0380600129,6
666518,162052,0385336810,8
666520,162052,0385474016,10
666553,162052,0440219078,10
666555,162052,0440229499,10
666558,162052,044048474X,7
666565,162052,0449003787,10
666569,162052,0449219364,10
666570,162052,0449219461,10
666572,162052,0449221482,10
666573,162052,0449221504,10
666574,162052,0449221512,10
666575,162052,0449223604,10
666606,162052,0553271636,10
666608,162052,0553279556,10
666609,162052,0553279912,10
666611,162052,0553280368,10
666612,162052,0553284789,10
666615,162052,0553296981,8
666640,162052,0671695304,5
666693,162052,0805019375,10
666694,162052,0805036504,10
667733,162562,0385333412,9
667735,162562,0385335881,8
667736,162562,0385336179,8
667741,162562,0446673544,7
667742,162562,0446679364,8
667747,162562,0671021001,9
667748,162562,0671528904,8
667751,162562,0804105820,9
668119,162639,0060505885,5
668162,162639,0060976845,9
668165,162639,0060987103,5
668186,162639,0061097101,7
668198,162639,0064471047,10
668294,162639,0312421273,4
668309,162639,0312966091,10
668312,162639,0312966806,7
668326,162639,0312980140,10
668354,162639,0316735027,8
668365,162639,0345353145,6
668391,162639,0373250126,7
668432,162639,0375703764,5
668511,162639,038533656X,6
668515,162639,0385337639,6
668526,162639,0385503954,6
668582,162639,0425180638,8
668616,162639,0440223571,9
668631,162639,0440236738,9
668639,162639,0440498058,8
668693,162639,0446679364,8
668702,162639,0449149676,9
668825,162639,0553213148,10
668845,162639,0553560247,8
668858,162639,0553574639,8
668865,162639,0553578685,8
668908,162639,0671011375,9
668998,162639,0688177751,7
669095,162639,0767913000,9
669156,162639,0804108749,9
669159,162639,080411868X,10
669269,162639,0891075275,10
669354,162639,1551669498,7
669384,162639,1565122968,8
669416,162639,1576737330,10
669513,162671,0385729340,10
669514,162671,0385730586,10
669518,162671,0440241413,10
669520,162671,044652087X,8
669522,162671,0446613436,9
669525,162671,0671021001,10
669530,162671,0684872153,9
669603,162738,0060916508,9
669610,162738,0061031550,9
669621,162738,0140481389,10
669653,162738,0345339703,10
669654,162738,0345339711,10
669655,162738,0345339738,10
669666,162738,0345445848,8
669672,162738,0375703764,6
669776,162738,0446675059,9
669811,162738,0451190491,10
669846,162738,0553260960,5
669849,162738,0553271636,8
669851,162738,0553279556,8
669958,162738,0804114609,8
669961,162738,0805063889,9
670179,162780,0316780375,8
670180,162780,0316780812,8
670202,162780,067091021X,9
670208,162780,0688170528,8
670216,162780,1400031346,8
670217,162780,1400031354,8
670877,163202,0345313860,8
670888,163202,0385504470,10
670912,163202,0441790348,10
670921,163202,0451457811,10
670939,163202,0553277472,10
670957,163202,0671250671,5
670998,163202,1563890119,10
671573,163358,0345354613,8
671583,163358,0385418493,9
671596,163358,0446604275,8
671599,163358,0449219364,8
671603,163358,0451203895,7
671621,163358,0679746048,10
672006,163488,0140440046,6
672011,163488,0312291639,7
672043,163488,0553212478,8
672050,163488,0671003755,9
672052,163488,0671864173,8
672058,163488,0679746048,7
673338,163804,0061097101,6
673355,163804,0312205406,7
673358,163804,0312955006,9
673362,163804,0312966970,8
673368,163804,0312990456,9
673374,163804,0316666343,9
673412,163804,0385484518,8
673423,163804,0425135020,7
673452,163804,0440236738,10
673455,163804,0446353957,6
673478,163804,0451190491,9
673479,163804,0451190521,9
673480,163804,0451190548,9
673481,163804,0451190556,9
673482,163804,0451190564,9
673483,163804,0451190572,9
673492,163804,0451456718,8
673496,163804,0452282195,5
673503,163804,0515120006,7
673505,163804,0515121495,7
673507,163804,0515128546,7
673510,163804,0515131083,7
673525,163804,0553583468,8
673529,163804,0553802461,7
673533,163804,0670865796,8
673537,163804,0671001795,8
673538,163804,0671003755,7
673555,163804,0679459618,7
673562,163804,0688177751,7
673601,163804,1551667010,6
673614,163804,1878424319,3
673944,163973,0345446666,9
673952,163973,0380710218,9
673956,163973,0380717018,9
673957,163973,0380718332,9
673958,163973,0380718340,9
673976,163973,0425109720,8
673980,163973,0425133540,8
673985,163973,0425154092,8
674005,163973,0440202043,8
674022,163973,0440225817,8
674064,163973,0449219364,8
674065,163973,0449219461,8
674066,163973,0449221482,8
674067,163973,0449221504,8
674095,163973,0515120006,6
674101,163973,0515128546,6
674111,163973,0553271636,8
674116,163973,0553280368,8
674133,163973,0553569031,8
674136,163973,0553572202,8
674137,163973,055357230X,9
674139,163973,0553576089,9
674150,163973,0671027662,8
674181,163973,0671867091,7
674204,163973,0805019375,8
675090,164323,0060392452,8
675093,164323,0060920084,8
675113,164323,014038572X,8
675120,164323,0312291639,5
675124,164323,0316666343,9
675150,164323,0385335482,6
675151,164323,0385335881,7
675152,164323,0385336179,6
675158,164323,0394758285,9
675184,164323,0440224594,7
675196,164323,0446394521,7
675200,164323,0446672211,8
675202,164323,0446679364,7
675203,164323,0449003787,8
675204,164323,0449003795,8
675205,164323,0449219364,8
675206,164323,0449219461,8
675207,164323,0449221482,8
675208,164323,0449221490,8
675209,164323,0449221504,8
675210,164323,0449221512,8
675211,164323,0449223604,8
675225,164323,0553212451,8
675230,164323,0553271636,8
675233,164323,0553278223,9
675234,164323,0553279556,8
675235,164323,0553279912,8
675237,164323,0553280368,8
675238,164323,0553284789,8
675239,164323,0553296981,9
675251,164323,0671021001,8
675261,164323,0679751521,8
675268,164323,0767900383,8
675269,164323,0767902521,8
675279,164323,080411868X,7
675291,164323,1400034779,8
675297,164323,1573229571,8
676044,164533,0345350472,8
676092,164533,0553274503,7
676093,164533,0553377868,7
676107,164533,0679760806,8
676112,164533,0679886370,6
676265,164533,2070360024,7
676523,164584,0312282990,5
676524,164584,0312421273,5
676525,164584,0316284955,9
676535,164584,0425169693,7
676539,164584,0452282152,7
676548,164584,0804111359,7
676970,164728,0061097853,6
676974,164728,0345339738,9
676975,164728,0345380371,7
676986,164728,0425109720,8
676987,164728,0425133516,8
676988,164728,0425147363,8
677011,164728,0671534734,7
677013,164728,0765341972,7
678183,165183,0060930535,10
678185,165183,0060976845,10
678201,165183,0316601950,8
678207,165183,0345423291,8
678210,165183,0345438329,8
678213,165183,0375412530,8
678216,165183,0375706771,8
678223,165183,0380722704,9
678225,165183,0385265700,8
678244,165183,0446675059,8
678274,165183,080411868X,9
678787,165308,0060008032,8
678816,165308,0060959037,9
678818,165308,0060987103,9
678819,165308,0060987529,9
678821,165308,0061009059,10
678855,165308,0312195516,7
678871,165308,0316284955,8
678894,165308,0373243790,8
678895,165308,0373250118,7
678922,165308,0373484224,8
678923,165308,0373484429,8
678934,165308,0375706771,7
678964,165308,0380820447,7
678968,165308,0385337639,8
678986,165308,0439139600,10
678990,165308,0440221315,7
678998,165308,0440404193,10
679000,165308,0440414806,8
679053,165308,0452281679,8
679062,165308,0515120006,8
679063,165308,0515121843,6
679067,165308,0515128546,8
679069,165308,051513287X,10
679153,165308,0767913000,8
679157,165308,080411918X,5
679196,165308,1573229571,9
679239,165319,0060938455,6
679285,165319,0345313151,6
679286,165319,0345318854,6
679294,165319,0345350472,9
679320,165319,0380600129,5
679336,165319,0380789035,8
679361,165319,0425182886,8
679363,165319,0425192733,6
679365,165319,0440180295,9
679402,165319,0441790348,9
679431,165319,0452264464,5
679435,165319,0452282152,6
679450,165319,0553294385,6
679471,165319,0553575384,6
679505,165319,0671726889,8
679515,165319,0679720200,6
679563,165319,0786885688,5
679674,165345,0060927569,10
679676,165345,0060930535,8
679677,165345,0060959037,9
679683,165345,0142000205,9
679688,165345,0316780375,10
679695,165345,0385498802,10
679700,165345,0449907481,10
679704,165345,051512219X,9
679708,165345,0671693816,9
680491,165758,0312282990,5
680493,165758,0345314255,5
680501,165758,034538475X,5
680531,165758,0425133516,5
680533,165758,0425180964,5
680535,165758,0440127793,5
680538,165758,0441003257,5
680549,165758,0451169514,5
680551,165758,0451191013,5
680563,165758,0515134279,5
680569,165758,0553274503,5
680577,165758,0679441018,5
680578,165758,0684853515,5
680583,165758,0804102988,5
681059,165866,0061097101,9
681062,165866,0316601950,9
681064,165866,0385199570,10
681078,165866,0670839531,9
681084,165866,0684853507,10
681085,165866,0684867621,9
681578,166123,0316693294,8
681627,166123,0345339681,10
681629,166123,0345339738,10
681677,166123,0345423402,7
681893,166123,0399147195,8
681896,166123,0399501487,7
681947,166123,0425181685,7
681996,166123,0441000916,8
682002,166123,0441002935,10
682006,166123,0441003745,9
682009,166123,0441004520,8
682013,166123,0441005241,9
682014,166123,0441005748,8
682116,166123,0446677450,10
682140,166123,0449221504,10
682314,166123,0553271636,8
682628,166123,0812513738,10
683795,166596,0312144075,10
683836,166596,0316601950,8
683878,166596,0345382323,8
683954,166596,0375725784,9
684230,166596,0449003795,7
684267,166596,0449907481,6
684478,166596,0671024108,7
684675,166596,0804115761,6
684717,166596,0826308791,9
685392,166830,0671534734,10
685394,166830,0671670689,10
685397,166830,0671695126,10
685399,166830,0671695169,10
685410,166830,0671759345,10
685417,166830,155874262X,10
686419,167349,0312983271,7
686447,167349,0345423402,9
686536,167349,0441000916,9
686538,167349,0441002935,8
686539,167349,0441003745,9
686698,167349,0743437802,8
686975,167471,0060976845,9
686977,167471,0061009059,9
687048,167471,0316666343,5
687067,167471,0345378482,6
687100,167471,0380813815,10
687109,167471,0385492081,9
687185,167471,0441569595,10
687223,167471,0451204891,10
687232,167471,0452282829,8
687292,167471,0671021001,7
687293,167471,0671023616,8
687326,167471,0679454446,9
687444,167471,0929634063,8
687804,167521,0061057649,8
687808,167521,0099771519,8
687815,167521,0140620222,8
687825,167521,0375725784,4
687834,167521,0552996009,8
687836,167521,0571081789,7
687940,167587,0142000205,7
687941,167587,0316096199,8
687942,167587,0316666343,10
687950,167587,0446610542,9
687954,167587,0553580191,2
687963,167587,0767915054,7
688251,167746,0345444884,9
688253,167746,0345452550,6
688254,167746,0375706771,9
688257,167746,0380730847,7
688264,167746,0446394521,8
688279,167746,0553579606,5
688553,167800,0316781142,8
688769,167800,0375401598,5
688875,167800,0394800168,10
688915,167800,0439425220,10
689087,167800,0515114693,9
689096,167800,051512219X,8
689106,167800,0515128546,9
689115,167800,0515136530,10
689482,167800,0971880107,3
689553,167812,0151002290,8
689558,167812,0316096199,7
689560,167812,0316666343,8
689566,167812,0375727132,8
689587,167812,0671003755,8
689590,167812,0679735909,6
690389,168064,0312305060,9
690393,168064,0316168688,10
690434,168064,0385490445,8
690438,168064,0385504470,7
690443,168064,0385722435,8
690469,168064,0425136981,8
690542,168064,055321313X,7
690573,168064,0609608444,8
691310,168245,0316781142,6
691327,168245,0345434803,8
691351,168245,0380753006,9
691430,168245,0446519138,8
691458,168245,0553382179,8
691488,168245,067101420X,8
691519,168245,0671744216,7
693432,168954,0060934417,6
693433,168954,0064405842,7
693438,168954,0140186409,8
693441,168954,0142001805,7
693452,168954,0373250118,6
693467,168954,0385729340,9
693468,168954,0385730586,8
693477,168954,0446610542,3
693479,168954,0451203895,3
693484,168954,0452282152,9
693491,168954,0670865796,7
693499,168954,0767902890,8
693619,168999,0312291639,8
693620,168999,0312305060,7
693623,168999,0385335482,8
693624,168999,0385335881,7
693625,168999,0385336179,5
693626,168999,0452282829,8
695062,169663,0140280464,10
695079,169663,0310205719,3
695096,169663,0316601950,5
695110,169663,0374199698,3
695113,169663,0375406530,5
695119,169663,0375705856,4
695122,169663,0375758992,7
695133,169663,0385420161,10
695141,169663,0385509456,10
