book_a;book_b;count
0142001805;0446672211;3
0142001805;0670031909;3
0142001805;0679734775;3
0886777844;0812551486;3
0553569155;0375706771;3
0743222229;0399501487;3
0142001821;0385484518;3
0345452569;0345413881;3
0345452569;034541389X;3
0345452569;0345413903;3
0886777631;0345339711;3
0886773520;0345313860;3
0142001821;0446603589;3
0886777844;0312976275;3
0812509250;0380789035;3
0886777844;0345423402;3
0743222229;0316666343;3
0886777844;0061009059;3
0553564528;0553582127;3
0310205719;0842332251;3
0553564528;0553582526;3
0310205719;0842329250;3
0310205719;0842329242;3
0310205719;084232920X;3
0553564528;0553583468;3
0440176484;0380718340;3
0440176484;0380710218;3
0743411269;0515121843;3
0440176484;0373484232;3
0310205719;0385721420;3
0440176484;0373218192;3
0553564528;0553579606;3
0743411269;0446675059;3
0553564528;0515132020;3
0312099436;0312195516;3
0875421180;0345313860;3
0743411269;0440216745;3
0553564528;0553292722;3
0553564528;0553571885;3
0743262174;0679751521;3
055356773X;0380718332;3
055356773X;0380718340;3
0156006529;0452282829;3
055356773X;0380813815;3
0440174643;0553296981;3
055356773X;0345438329;3
0743262174;0786885688;3
015602943X;0385484518;3
055356773X;0312195516;3
015602943X;0312980140;3
0345325818;0060930535;3
0553564528;042518630X;3
0345441265;0740704818;3
0345441265;0452282152;3
0743417682;0060502258;3
0312144075;0679751521;3
0743411323;0786867647;3
0743411323;0679746048;3
0312144075;0452282152;3
0312144075;0452260116;3
0743411323;0449003981;3
0743411323;0446672211;3
0312144075;0767905938;3
0743417682;0060987103;3
0804105820;0451169530;3
0743411323;0385498802;3
0743411323;0380730138;3
0345442822;0671001795;3
0743411269;0671036505;3
0345442822;1400031354;3
0345443683;0312195516;3
0312099436;0452282152;3
0345442822;0452282152;3
0345442822;0385335482;3
0743411323;0375412530;3
0743411323;0345423291;3
0553268937;0375705856;3
0553106643;0425136981;3
0345442822;0312966970;3
0804105820;0842329218;3
0440174643;034538475X;3
0812513738;0441172717;3
0440174643;0345313860;3
0156001314;0399501487;3
0440174643;0312976275;3
0804105820;0804111898;3
0156001314;0385512104;3
0440174643;0312305060;3
0440174643;0312195516;3
0156001314;0064400557;3
0345446666;0425154092;3
0345446666;0060934417;3
0156001314;0312305060;3
0156001314;0142001805;3
0156001314;0142001430;3
0156001314;0142000663;3
0440174643;0452266564;3
0440174643;0451169530;3
0812513738;0880381736;3
0156006529;0316601950;3
0440174643;0553280368;3
0804105820;0671003755;3
0804105820;0671004549;3
0440174643;0515134384;3
0440237262;0971880107;3
0743262174;0375706771;3
0552996009;0553280368;3
0156001314;0679760806;3
0553801376;0515136530;3
0385504470;1592400876;3
0671701231;0449223604;3
0679426159;0671001795;3
0671701231;0449219364;3
0385507593;0345438329;3
0671011375;0316666343;3
0385722192;038549081X;3
0385507593;0316666343;3
0449911446;0380728133;3
0671011375;0312195516;3
0385507593;0380789035;3
0671011375;0312976275;3
0671534734;0671003755;3
0671011375;0312980140;3
0385722192;0380813815;3
0671027646;0375706771;3
0385507593;0060934417;3
0679426159;0767900383;3
0515090506;0060934417;3
0385507593;0060392452;3
0671027646;0060502258;3
0385722192;0385498721;3
0671701231;0446604801;3
0385425473;0316666343;3
0452281903;0385335482;3
0394800168;0385265700;3
1878424319;067169507X;3
0380722704;0452282152;3
0061000175;0553280368;3
0061000175;055321313X;3
0571081789;0684865742;3
0451203895;0060987103;3
0515087122;0515129941;3
0060256672;0060938455;3
0671534734;0440495962;3
0451203895;0345445848;3
0671027646;084233226X;3
0671534734;0446610542;3
0385421982;0671004549;3
0671027646;0842329250;3
0671027646;0842329218;3
0380723638;0425188787;3
0385421982;0515136379;3
0385421982;0515136530;3
0060256672;0140077022;3
0671027662;0316601950;3
0515087122;051510566X;3
0380723638;0380725827;3
0380723638;0380718340;3
0671701231;0671888587;3
0515087122;0671001795;3
0671027646;055321313X;3
0394800168;0440940001;3
0451409973;0446679364;3
0451190491;0385199570;3
0394800168;0441790348;3
0399151648;1400034779;3
0515087122;0553284789;3
0451203895;0316666343;3
0385421982;0671701231;3
0385421982;0671867172;3
0451203895;0312195516;3
0385507593;0446394521;3
038533558X;0312305060;3
0451409973;0743237188;3
0679432477;0374199698;3
1880418568;0451169530;3
0394800168;0061097861;3
0671568175;0380710218;3
0671568175;0380717018;3
0380722704;0060930535;3
0060927569;0060959037;3
0060976497;0446672211;3
0515090506;0440225701;3
0060927569;0316666343;3
0451409973;0786881852;3
0451196716;0316666343;3
006019491X;0688177859;3
1880418568;0671024248;3
067102535X;0515121843;3
0385504470;0553277472;3
1880418568;0679454470;3
006019491X;0679734775;3
0515090506;055321313X;3
0515090506;0515093203;3
0515090506;051510566X;3
0679432477;0385490445;3
0060256656;0345313860;3
0060256656;0316666343;3
0451197399;0312976275;3
0385504470;087113795X;3
0385504470;1400031354;3
0451197399;0312990456;3
0449911446;0060392452;3
0380722704;0375706771;3
0451409973;0671568175;3
0679432477;0312195516;3
0679432477;0312282990;3
0380722704;0316666343;3
0394800168;0316781142;3
0679432477;0060938455;3
0679432477;0060987103;3
0394800168;034538475X;3
1880418568;0316666343;3
0060256672;0141301155;3
0380725827;0971880107;3
0385509456;0385721420;3
0451188454;0679454470;3
0671726889;0316666343;3
0452284295;0440241162;3
0385509456;0385503954;3
0060977337;0345313860;3
0385509456;0385420161;3
0449912558;0312195516;3
0060977337;0316666343;3
0451205421;0385265700;3
0671036505;0515121843;3
0452284295;0385335482;3
0451403703;0765341972;3
0609610597;0375725784;3
0061000043;0553280368;3
0451205421;0425142485;3
0670865796;0375706771;3
0449912558;0316780375;3
0670865796;0380730138;3
0452284295;0385335830;3
0060256672;0671888587;3
0380818973;0375706771;3
0060256672;0671867091;3
0671036505;0515126772;3
0061000043;055357230X;3
0679412956;0452282829;3
0671708635;0842329250;3
0671708635;0842329242;3
0671708635;0842329218;3
0385509456;0316168688;3
0385509456;0316096199;3
0380818973;0515126772;3
0609610597;0316601950;3
0671002481;0060502258;3
0609610597;0312305060;3
0399151648;0312195516;3
0380725827;055357230X;3
0060977337;0060938455;3
0609610597;0312195516;3
0671036505;042518286X;3
0609610597;034538475X;3
0380818973;0440498058;3
0385509456;0375705856;3
0395083567;0312966970;3
0679412956;0679441018;3
0385509456;0374199698;3
0060256672;0553284789;3
0395083567;0061009059;3
0060256672;0553279556;3
0449912558;0064471101;3
0452284295;0688170528;3
0380818973;0345423291;3
0671036505;0553294903;3
0060256672;0679751521;3
0515118656;0373483503;3
0380817691;055357230X;3
0449912558;0374525641;3
0671002481;0312966970;3
0380817691;0671038443;3
0515118656;0373484003;3
0449912558;0375412824;3
1878424114;0446672211;3
0671729462;0440495962;3
0060916508;0452282195;3
0451205421;0553580191;3
0670851086;155874262X;3
0061000043;0449003787;3
0679412956;0373484224;3
0060256672;1558744150;3
0380817691;0446604801;3
0380817691;0449219364;3
0060916508;0440180295;3
0451403703;0553582127;3
0451403703;0553582747;3
0671036505;0743411269;3
0671036505;0743203631;3
0060916508;0553268449;3
0671729462;0385511612;3
0671729462;0064400042;3
0399150897;0743454529;3
0380725835;0380725827;3
0380725835;0380721643;3
0671036505;0609610597;3
0451403703;0684867621;3
0060916508;0679751521;3
0451403703;0688177751;3
0671036505;0553296981;3
0515118656;0312966970;3
0451205421;0553279912;3
0380818973;0060008032;3
0451403703;0679751521;3
0452284295;0312195516;3
0451409973;0061009059;3
0380725827;0553279556;3
0385421982;0425154092;3
0385421982;0385484518;3
0380820447;0061009059;3
0671027662;0553280368;3
0385507607;0345423291;3
0609608444;0312282990;3
0380820447;0312966970;3
0385507607;0312305060;3
1878424319;0345392825;3
0385507607;0375412530;3
0609608444;0385337116;3
0385507607;0312272057;3
0385507607;0385498802;3
0451409973;0345465083;3
0451203895;0679746048;3
1878424319;0060392452;3
0380725827;0380730847;3
0380725827;0380725835;3
0380725827;0380723638;3
0609608444;0385509510;3
0609608444;0385503954;3
0609608444;0385484518;3
0385507593;1400031354;3
0671027662;0425154092;3
0385507593;140003180X;3
0671027662;0380730138;3
0385722192;0312195516;3
0671027662;0380710218;3
0451203895;0385730586;3
0515087122;0449003787;3
0449911519;0316096199;3
0515087122;0449219364;3
0385722192;0316666343;3
0452281903;0449221490;3
0380820447;0316284955;3
0609608444;0060392452;3
0394800168;0515136530;3
1878424114;0842329250;3
0061000043;0971880107;3
0394800168;0811801802;3
1878424114;087113795X;3
0061000043;0826308791;3
1878424114;0786881852;3
0380818973;0618002219;3
0670865796;1558744150;3
1878424114;0842329218;3
0679419462;0345423402;3
0385421982;0316666343;3
0385722192;0060920084;3
0451409973;0345339703;3
0385421982;0345313860;3
0394800168;0679751521;3
0449911519;0671003755;3
0451409973;0345435168;3
0679419462;0452282829;3
0385507607;0688170528;3
1878424114;1551665301;3
0449911519;0767905180;3
0385507607;0553572326;3
0452281903;0671693816;3
0380818973;0767913000;3
0451523377;0375725849;3
0671695126;0440207622;3
0451523377;0380710218;3
038082101X;1400031354;3
0060194448;0440498058;3
1573229571;0679723161;3
0553802496;0671888587;3
0553802496;0671867091;3
0671695126;034538475X;3
0671025333;0312195516;3
038533558X;0440226104;3
0060964049;0312265867;3
0425113884;0316666343;3
0679442405;0385484518;3
0060964049;0312966091;3
0553802496;067101420X;3
0671025333;0316666343;3
0679442405;0446672211;3
0553802496;0553802461;3
0679442405;0553279912;3
0061013412;0316666009;3
0553802496;0553801430;3
0451523377;0066214122;3
0425109720;0441790348;3
0679441018;0679412956;3
0515093203;0553279912;3
0385503954;0062502182;3
0385503954;0060987103;3
0385503954;0060938455;3
038082101X;0671021001;3
067091021X;0375412530;3
038533558X;0525947299;3
0553802496;0688177751;3
038082101X;0743237188;3
0451523377;034538475X;3
067091021X;0380718332;3
0553802496;0743206061;3
067091021X;0380718340;3
0393319296;0399501487;3
0060194448;0061000043;3
0393319296;0060987103;3
0679454446;0385484518;3
0060194448;0061000027;3
0515095826;0312966091;3
0380973650;0385490445;3
067169507X;0375706771;3
0380973650;0399150897;3
0060959037;067976397X;3
1931561648;0684835983;3
0425116840;0425133516;3
0425116840;0425158632;3
0671024248;0684853507;3
0425116840;0425180964;3
0425116840;0440225701;3
0671568833;0345313860;3
0451191013;0380718332;3
0671024248;0679746048;3
0679454446;0380813815;3
0451523377;055321313X;3
0515111279;0515134384;3
0449907481;0671003755;3
038533558X;0316666343;3
0380973650;0452282195;3
0671568833;0373483503;3
0380973650;042518630X;3
0671024248;0671021001;3
0393317552;0877017883;3
0380973650;0441009239;3
0380973650;044661193X;3
0060959037;0767905180;3
0060194448;0345452550;3
0679454446;0061009059;3
0671025333;0060976845;3
067169507X;1878424319;3
0671025333;0061009059;3
0380973650;0312195516;3
0671024248;1880418568;3
038533558X;0385335482;3
038533558X;0385335881;3
0671568833;0312195516;3
0671568833;0312147015;3
038533558X;0385484518;3
0425116840;0345380371;3
0060964049;0671001795;3
0060964049;0670892963;3
0451191013;0684872153;3
0385504470;0380789035;3
067102535X;0373218192;3
0679432477;0679735909;3
0385504470;0380717018;3
0380721643;0385265700;3
0385722192;0684801523;3
0385504470;0385498721;3
067102535X;0380710218;3
0413537900;0060096195;3
0380721643;0425158594;3
0451410947;0375706771;3
0060964049;0671003755;3
0671695169;0842329218;3
0385504470;0316168688;3
1931561648;0345423291;3
038082101X;0316666343;3
0571081789;0316666343;3
1931561648;0345444884;3
0451191013;0671003755;3
0451191013;0671001795;3
038533558X;0842329242;3
0515093203;0345435168;3
0515093203;0064471047;3
038082101X;0142000205;3
0413537900;0375700757;3
0380721643;0380725835;3
0060930187;0452282152;3
038082101X;0312195516;3
0380721643;0380718332;3
0385722192;0767905385;3
1576737330;0842329242;3
0452281903;0060976845;3
0060964049;0804111359;3
067102535X;0440226104;3
1576737330;0842329250;3
1576737330;0842329269;3
1576737330;0842332251;3
067102535X;0440176484;3
0394758285;0345313860;3
067102535X;042518286X;3
0451410947;0312195516;3
0671695304;044048474X;3
0451191013;0836218515;3
0671695304;0399501487;3
0671025333;1558531025;3
0385503954;0385335881;3
1576737330;0312966091;3
0385503954;0385490445;3
0385503954;0385420161;3
0515093203;0515111279;3
038082101X;0452282152;3
006019491X;0060987103;3
0679441018;0451169530;3
0385474547;0553289691;3
038533558X;0671001795;3
0679441018;0451169514;3
0451191013;0452264464;3
0515093203;0515090506;3
0679441018;0452266564;3
0452281784;0385335830;3
0385474547;0804111359;3
0452281784;0060987529;3
0452281784;0060987103;3
0452281784;0060976845;3
0671025333;042518286X;3
0671025333;0425179885;3
0451191013;0451169514;3
0671025333;0425154092;3
0451457811;0671250671;3
1576737330;0060987103;3
067091021X;0345465083;3
0060964049;0375706771;3
0425109720;0425158632;3
1931561648;0440216745;3
0425109720;0399501487;3
0452281784;0316666343;3
0452281784;0316601950;3
0425109720;0425133516;3
0425109720;0425133540;3
1576737330;0064471047;3
067091021X;0316666343;3
0451191013;0553279556;3
0515111279;1558531025;3
0452281784;0767905180;3
0452281881;0316601950;3
006019491X;0385490445;3
1931561648;0375727132;3
006019491X;0374199698;3
0425109720;0345353145;3
0425109720;0380710218;3
0452281784;0553279912;3
1931561648;0385512104;3
0679412956;0060987103;3
0399150897;0553802496;3
0451167538;0671024248;3
0399144463;0684814994;3
0618002219;0316666343;3
0060988649;0446675059;3
038533656X;0440498058;3
1853260010;0316096199;3
038533656X;0440236738;3
0618002219;034538475X;3
0385337639;0375700757;3
0618002219;0345339711;3
0618002219;0345325818;3
0380730847;1558531025;3
0618002219;0345313860;3
0399144463;0743203631;3
038533656X;0440219078;3
0671527215;0060987529;3
0671042572;0767915054;3
0385337639;0385722435;3
0380730847;0671024108;3
038533656X;0385484518;3
0670031909;0446610542;3
0060740450;0385420161;3
0618002219;0064407055;3
038533656X;0385335881;3
0671524313;089480829X;3
0618002219;0156001314;3
0060740450;0316601950;3
0399144463;0670851086;3
0399144463;0553582747;3
0399144463;0767905385;3
0671886665;0671003755;3
0618002219;0380818973;3
0385337639;0316666343;3
0671886665;0060502258;3
0670030643;1400031354;3
0618002219;0385498721;3
0670030643;1400034779;3
0060505885;0671003755;3
0380752859;0316666343;3
038533656X;0446679364;3
0670031909;0142001805;3
0451207521;0316666343;3
0671524313;0316666343;3
0670031909;0312265867;3
038533656X;0452268060;3
0671002481;0671036505;3
0060988649;1400031354;3
0380730847;0440225299;3
0380730847;0440226104;3
0609807900;0767905180;3
0671528904;0345413903;3
0671042572;0553582526;3
0671042572;0553572040;3
0060988649;0804108749;3
0671002481;0684801523;3
0060740450;0971880107;3
0451151259;0671024248;3
0380730847;0399150897;3
0451151259;0451169514;3
0061000027;0060194448;3
0451206525;0316666343;3
0380805995;055357230X;3
0670031909;1400031354;3
0671864173;0671003755;3
0060988649;0679457526;3
0671864173;0553569155;3
0451206525;0671021001;3
0385720467;0312291639;3
0451167538;0345313860;3
0385720467;0316601950;3
0060740450;0671021001;3
0451206525;0451207521;3
0671443283;0425180638;3
0385337116;0312305060;3
0515121495;0440225817;3
0451207521;0440226104;3
0385336810;0316168688;3
0515121495;0312966970;3
0385336810;0316666009;3
0515121495;0440204208;3
0451207521;0440237262;3
0385337116;0385503954;3
0385337116;0385509510;3
0380804697;0373218397;3
0515121495;0446604801;3
039914675X;0553284789;3
0515121495;0449219364;3
0515121495;0446606189;3
006098824X;0060173289;3
0399145990;0671003755;3
0385337116;0375700757;3
0385337116;0375705856;3
006098824X;0670892963;3
0385336810;0440241413;3
0451207521;0451206525;3
0618129022;0609610597;3
006098824X;0385335482;3
0671510126;0312966970;3
0671510126;0312195516;3
0671443283;067164257X;3
039914675X;0316666343;3
0380789884;0373483503;3
0451207521;0446606189;3
0515121495;0316666343;3
0451207521;0446603589;3
0618129022;0345339681;3
0618129022;0345313860;3
0385336810;0385335830;3
0385336810;0671693816;3
0451207521;055356451X;3
0380753006;0373483503;3
0670030643;0679457526;3
0515121495;0553582747;3
0671868691;0515131229;3
0399145990;0312265867;3
0060988649;0060930535;3
0380753006;0312966091;3
0380753006;0312966970;3
0451207521;0375705171;3
0515121495;0671001795;3
0515121495;0671003755;3
0380753006;0671001795;3
0671250671;0670892963;3
0385337116;0609608444;3
0380753006;0553296981;3
1853261580;042516098X;3
0671250671;0684872153;3
0380753006;0671744216;3
006098824X;0767902521;3
0385337116;0743224574;3
0380753006;0441009239;3
039914675X;0894808249;3
0671250671;0451457811;3
006098824X;1400031346;3
0451207521;0385512104;3
0380753006;0515126772;3
0671250671;0449219364;3
0399145990;0375412530;3
0399145990;0345441265;3
0515119644;0316601950;3
0670851086;0440180295;3
0451403703;0375706771;3
0671894455;0345439104;3
0515119644;0312980140;3
0670851086;0425154092;3
0399150897;0312983298;3
0515119644;0316779237;3
0399150897;0316096199;3
0671894455;0316666343;3
0451403703;0385265700;3
0515119644;0312265867;3
0380815923;0446672211;3
0380815923;0439139600;3
0671038443;0451190564;3
0671038443;0451190556;3
0671038443;0451190521;3
0671038443;0451190491;3
0671038443;0451188454;3
0385420161;0385509456;3
0671759345;034538475X;3
